METER_NO,CATEGORY,STREET,SUBURB,MAX_STAY_HRS,RESTRICTIONS,OPERATIONAL_DAY,OPERATIONAL_TIME,TAR_ZONE,TAR_RATE_WEEKDAY,TAR_RATE_AH_WE,LOC_DESC,VEH_BAYS,MC_BAYS,MC_RATE,LONGITUDE,LATITUDE,MOBILE_ZONE,MAX_CAP_CHG,ObjectId,geo_shape,geo_point_2d,VEH_BAYS_INT
5432,TICKETLESS METER MULTISPACE,LOTUS ST,WOOLLOONGABBA,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Lotus St between Logan Rd and Hampton St in Woolloongabba,5,0,,153.040058,-27.490286,4000745,18.25,801,"{""coordinates"": [153.040058, -27.490286000000005], ""type"": ""Point""}","-27.490286000000005, 153.040058",5
5450,TICKETLESS METER MULTISPACE,THOMAS ST,WEST END,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",3.45,,Thomas St between Corbett St & Vulture St in West End,7,0,,153.011056,-27.481935,4000688,,802,"{""coordinates"": [153.011056, -27.481935000000014], ""type"": ""Point""}","-27.481935000000014, 153.011056",7
5451,TICKETLESS METER MULTISPACE,EDMONDSTONE ST,SOUTH BRISBANE,2,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",6.85,,Edmondstone St between Melbourne St & Boundary St in South Brisbane,4,0,,153.013263,-27.476204,4000598,,803,"{""coordinates"": [153.013263, -27.476204], ""type"": ""Point""}","-27.476204, 153.013263",4
5452,TICKETLESS METER MULTISPACE,EDMONDSTONE ST,SOUTH BRISBANE,2,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",6.85,,Edmondstone St between Boundary St & Melbourne St in South Brisbane,5,0,,153.013341,-27.47607,4000598,,804,"{""coordinates"": [153.013341, -27.476070000000004], ""type"": ""Point""}","-27.476070000000004, 153.013341",5
5453,TICKETLESS METER MULTISPACE,MANNING ST,SOUTH BRISBANE,2,NONE,MON-FRI,8AM-5PM,"Zone 1, 15 min free",6.85,,Manning St between Melbourne St & Boundary St in South Brisbane,11,0,,153.013888,-27.475193,4000618,,805,"{""coordinates"": [153.013888, -27.475192999999994], ""type"": ""Point""}","-27.475192999999994, 153.013888",11
5454,TICKETLESS METER MULTISPACE,MANNING ST,SOUTH BRISBANE,2,NONE,MON-FRI,8AM-5PM,"Zone 1, 15 min free",6.85,,Manning St between Melbourne St & Boundary St in South Brisbane,9,0,,153.013877,-27.47494,4000618,,806,"{""coordinates"": [153.013877, -27.47494000000001], ""type"": ""Point""}","-27.47494000000001, 153.013877",9
5455,PAY BY MOBILE APP ONLY,MELBOURNE ST,SOUTH BRISBANE,3,NIL,MON-FRI,7AM-7PM,"Zone 1, 15 min free",6.85,,Melbourne St between Manning St & Cordelia St in South Brisbane,2,0,,153.0141,-27.47623,4000909,,807,"{""coordinates"": [153.0141, -27.476229999999997], ""type"": ""Point""}","-27.476229999999997, 153.0141",2
5460,PAY BY MOBILE APP ONLY,CORDELIA ST,SOUTH BRISBANE,4,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Cordelia St between Cordelia St & Carpark in South Brisbane,41,0,,153.013342,-27.472354,4000604,,808,"{""coordinates"": [153.013342, -27.472354000000017], ""type"": ""Point""}","-27.472354000000017, 153.013342",41
5601,PAY BY MOBILE APP ONLY,KENT ST,WOOLLOONGABBA,3,NONE,MON-FRI,7AM-7PM,"Zone 3, 15 min free",3.45,,"Kent St End to Cornwall St, Woolloongabba",9,0,,153.029616,-27.499625,4000719,,809,"{""coordinates"": [153.029616, -27.499625000000012], ""type"": ""Point""}","-27.499625000000012, 153.029616",9
5604,TICKETLESS METER MULTISPACE,CORNWALL ST,WOOLLOONGABBA,1,NONE,MON-FRI,7AM-7PM,"Zone 3, 15 min free",3.45,,Cornwall St between Kent St & Ipswich Rd in Woolloongabba,12,0,,153.031749,-27.500454,4000755,,810,"{""coordinates"": [153.031749, -27.50045400000001], ""type"": ""Point""}","-27.50045400000001, 153.031749",12
5605,TICKETLESS METER MULTISPACE,CORNWALL ST,WOOLLOONGABBA,1,NONE,MON-FRI,7AM-7PM,"Zone 3, 15 min free",3.45,,Cornwall St between Kent St & Ipswich Rd in Woolloongabba,5,0,,153.03309,-27.500665,4000755,,811,"{""coordinates"": [153.03309, -27.500665], ""type"": ""Point""}","-27.500665, 153.03309",5
5607,TICKETLESS METER MULTISPACE,CORNWALL ST,ANNERLEY,2,NONE,MON-FRI,7AM-7PM,"Zone 3, 15 min free",3.45,,Cornwall St between Ipswich Rd & Ayr St in Annerley,14,0,,153.033488,-27.500843,4000711,,812,"{""coordinates"": [153.033488, -27.500842999999993], ""type"": ""Point""}","-27.500842999999993, 153.033488",14
5608,TICKETLESS METER MULTISPACE,CORNWALL ST,ANNERLEY,2,NONE,MON-FRI,7AM-7PM,"Zone 3, 15 min free",3.45,,Cornwall St between Ayr St & Rusk St in Annerley,11,0,,153.031411,-27.500561,4000711,,813,"{""coordinates"": [153.031411, -27.500560999999998], ""type"": ""Point""}","-27.500560999999998, 153.031411",11
5609,TICKETLESS METER MULTISPACE,BRISBANE ST,ANNERLEY,2,NONE,MON-FRI,7AM-7PM,"Zone 3, 15 min free",3.45,,Brisbane St between Rusk St & Ayr St in Annerley,19,0,,153.03117,-27.501118,4000710,,814,"{""coordinates"": [153.03117000000003, -27.501118000000012], ""type"": ""Point""}","-27.501118000000012, 153.03117000000003",19
5610,TICKETLESS METER MULTISPACE,BRISBANE ST,ANNERLEY,2,NONE,MON-FRI,7AM-7PM,"Zone 3, 15 min free",3.45,,Brisbane St between Ayr St & Ipswich Rd in Annerley,27,0,,153.032278,-27.501277,4000710,,815,"{""coordinates"": [153.032278, -27.501277000000005], ""type"": ""Point""}","-27.501277000000005, 153.032278",27
5611,TICKETLESS METER MULTISPACE,BRISBANE ST,ANNERLEY,2,NONE,MON-FRI,7AM-7PM,"Zone 3, 15 min free",3.45,,Brisbane St between Ayr St & Ipswich Rd in Annerley,26,0,,153.0337,-27.501471,4000710,,816,"{""coordinates"": [153.0337, -27.50147100000001], ""type"": ""Point""}","-27.50147100000001, 153.0337",26
5612,TICKETLESS METER MULTISPACE,BRISBANE ST,ANNERLEY,2,NONE,MON-FRI,7AM-7PM,"Zone 3, 15 min free",3.45,,Brisbane St between Ipswich Rd & Rusk St in Annerley,7,0,,153.034244,-27.501704,4000710,,817,"{""coordinates"": [153.034244, -27.501704000000014], ""type"": ""Point""}","-27.501704000000014, 153.034244",7
5613,TICKETLESS METER MULTISPACE,BRISBANE ST,ANNERLEY,2,NONE,MON-FRI,7AM-7PM,"Zone 3, 15 min free",3.45,,Brisbane St between Ipswich Rd & Rusk St in Annerley,7,0,,153.033107,-27.501559,4000710,,818,"{""coordinates"": [153.033107, -27.501559], ""type"": ""Point""}","-27.501559, 153.033107",7
5614,TICKETLESS METER MULTISPACE,BRISBANE ST,ANNERLEY,2,NONE,MON-FRI,7AM-7PM,"Zone 3, 15 min free",3.45,,Brisbane St between Ipswich Rd & Rusk St in Annerley,15,0,,153.02987,-27.501078,4000710,,819,"{""coordinates"": [153.02987, -27.501078000000007], ""type"": ""Point""}","-27.501078000000007, 153.02987",15
5618,TICKETLESS METER MULTISPACE,CARL ST,WOOLLOONGABBA,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",3.45,,,11,0,,153.037542,-27.50075,4000750,16.75,820,"{""coordinates"": [153.037542, -27.500750000000007], ""type"": ""Point""}","-27.500750000000007, 153.037542",11
5619,TICKETLESS METER MULTISPACE,TOTTENHAM ST,WOOLLOONGABBA,3,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",4.95,,Tottenham St between Carl St & Ipswich Rd in Woolloongabba,12,0,,153.036807,-27.500265,4000753,,821,"{""coordinates"": [153.036807, -27.500265], ""type"": ""Point""}","-27.500265, 153.036807",12
5620,TICKETLESS METER MULTISPACE,TOTTENHAM ST,WOOLLOONGABBA,3,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",4.95,,Tottenham St between Carl St & Ipswich Rd in Woolloongabba,12,0,,153.03596,-27.500136,4000753,,822,"{""coordinates"": [153.03596, -27.500135999999998], ""type"": ""Point""}","-27.500135999999998, 153.03596",12
5622,TICKETLESS METER MULTISPACE,WOLSELEY ST,WOOLLOONGABBA,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",3.45,,Wolseley St between Tottenham St & O'Keefe St in Woolloongabba,16,0,,153.036689,-27.498593,4000765,16.75,823,"{""coordinates"": [153.036689, -27.498593000000003], ""type"": ""Point""}","-27.498593000000003, 153.036689",16
5625,TICKETLESS METER MULTISPACE,WOLSELEY ST,WOOLLOONGABBA,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",3.45,,Wolseley St between O'Keefe St & Tottenham St in Woolloongabba,14,0,,153.036811,-27.498911,4000754,,824,"{""coordinates"": [153.036811, -27.498911000000014], ""type"": ""Point""}","-27.498911000000014, 153.036811",14
5626,TICKETLESS METER MULTISPACE,WOLSELEY ST,WOOLLOONGABBA,3,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",4.95,,Wolseley St between O'Keefe St & Tottenham St in Woolloongabba,17,0,,153.036616,-27.500064,4000766,,825,"{""coordinates"": [153.036616, -27.50006399999999], ""type"": ""Point""}","-27.50006399999999, 153.036616",17
5627,TICKETLESS METER MULTISPACE,CARL ST,WOOLLOONGABBA,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",3.45,,,12,0,,153.037653,-27.500138,4000750,16.75,826,"{""coordinates"": [153.03765300000003, -27.500138000000003], ""type"": ""Point""}","-27.500138000000003, 153.03765300000003",12
5628,TICKETLESS METER MULTISPACE,CARL ST,WOOLLOONGABBA,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",3.45,,Carl St between Tottenham St & O'Keefe St in Woolloongabba,8,0,,153.03785,-27.499016,4000751,,827,"{""coordinates"": [153.03785, -27.499016000000022], ""type"": ""Point""}","-27.499016000000022, 153.03785",8
5630,TICKETLESS METER MULTISPACE,CARL ST,WOOLLOONGABBA,4,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",3.45,,Carl St between O'Keefe St & Cornwall St in Woolloongabba,21,0,,153.03823,-27.497766,4000751,,828,"{""coordinates"": [153.03823, -27.497766000000016], ""type"": ""Point""}","-27.497766000000016, 153.03823",21
5631,TICKETLESS METER MULTISPACE,CARL ST,WOOLLOONGABBA,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",3.45,,,21,0,,153.037959,-27.499387,4000750,16.75,829,"{""coordinates"": [153.037959, -27.499387000000013], ""type"": ""Point""}","-27.499387000000013, 153.037959",21
5632,TICKETLESS METER MULTISPACE,REGENT ST,WOOLLOONGABBA,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",3.45,,Regent St between Cornwall St & End in Woolloongabba,19,0,,153.038656,-27.50134,4000752,16.75,830,"{""coordinates"": [153.038656, -27.50134], ""type"": ""Point""}","-27.50134, 153.038656",19
5634,TICKETLESS METER MULTISPACE,REGENT ST,WOOLLOONGABBA,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",3.45,,Regent St between End & Cornwall St in Woolloongabba,52,0,,153.039071,-27.499964,4000752,16.75,831,"{""coordinates"": [153.03907100000004, -27.499964000000006], ""type"": ""Point""}","-27.499964000000006, 153.03907100000004",52
5635,TICKETLESS METER MULTISPACE,HARROGATE ST,WOOLLOONGABBA,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",3.45,,Harrogate St between End & Ipswich Rd in Woolloongabba,15,0,,153.035525,-27.495936,4000749,16.75,832,"{""coordinates"": [153.035525, -27.495936000000004], ""type"": ""Point""}","-27.495936000000004, 153.035525",15
5637,PAY BY MOBILE APP ONLY,HARROGATE ST,WOOLLOONGABBA,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",3.45,,Harrogate St between Ipswich Rd & Bourne St in Woolloongabba,34,0,,153.03649,-27.495967,4000749,16.75,833,"{""coordinates"": [153.03649, -27.495967], ""type"": ""Point""}","-27.495967, 153.03649",34
5639,TICKETLESS METER MULTISPACE,MORRISSEY ST,WOOLLOONGABBA,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",3.45,,Reis St between Morressy St & End in Woolloongabba,5,0,,153.035526,-27.494643,4000748,16.75,834,"{""coordinates"": [153.035526, -27.494643000000007], ""type"": ""Point""}","-27.494643000000007, 153.035526",5
5700,TICKETLESS METER MULTISPACE,CORDELIA ST,SOUTH BRISBANE,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Cordelia St between Peel St & Boundary St in South Brisbane,6,0,,153.01392,-27.4733,4000617,18.25,835,"{""coordinates"": [153.01392, -27.473300000000016], ""type"": ""Point""}","-27.473300000000016, 153.01392",6
5701,TICKETLESS METER MULTISPACE,BOUNDARY ST,SOUTH BRISBANE,4,NONE,MON-FRI,8AM-5PM,"Zone 1, 15 min free",4.5,,Boundary St between Brereton St & Peel St in South Brisbane,7,0,,153.01312,-27.47505,4000657,,836,"{""coordinates"": [153.01312, -27.47504999999999], ""type"": ""Point""}","-27.47504999999999, 153.01312",7
5702,TICKETLESS METER MULTISPACE,BOUNDARY ST,SOUTH BRISBANE,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Boundary St between Brereton St & Montague Rd in South Brisbane,17,0,,153.01341,-27.47352,4000616,18.25,837,"{""coordinates"": [153.01341, -27.473520000000022], ""type"": ""Point""}","-27.473520000000022, 153.01341",17
5703,TICKETLESS METER MULTISPACE,BOUNDARY ST,SOUTH BRISBANE,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Boundary St between Manning St & Edmondstone St in South Brisbane,6,0,,153.01324,-27.47495,4000620,18.25,838,"{""coordinates"": [153.01324, -27.47495], ""type"": ""Point""}","-27.47495, 153.01324",6
5704,PAY BY MOBILE APP ONLY,CORDELIA ST,SOUTH BRISBANE,3,"NO STOPPING 7AM-9AM,4PM-6PM MON-FRI TOWAWAY",MON-FRI,9AM-4PM,"Zone 1, 15 min free",6.85,,Cordelia St between Melbourne St & Peel St in South Brisbane,11,0,,153.015166,-27.475132,4000619,,839,"{""coordinates"": [153.015166, -27.47513200000001], ""type"": ""Point""}","-27.47513200000001, 153.015166",11
5705,PAY BY MOBILE APP ONLY,PEEL ST,SOUTH BRISBANE,3,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",6.85,,Peel St between Boundary St & Cordelia St in South Brisbane,2,0,,153.01366,-27.47417,4000853,,840,"{""coordinates"": [153.01366, -27.474170000000022], ""type"": ""Point""}","-27.474170000000022, 153.01366",2
5118,TICKETLESS METER MULTISPACE,NORFOLK RD,SOUTH BRISBANE,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Norfolk Rd between Boundary St & Montague Rd in South Brisbane,14,0,,153.010929,-27.475052,4000613,18.25,841,"{""coordinates"": [153.010929, -27.475051999999998], ""type"": ""Point""}","-27.475051999999998, 153.010929",14
5120,PAY BY MOBILE APP ONLY,BRERETON ST,SOUTH BRISBANE,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Brereton St between Boundary St & Montague Rd in South Brisbane,8,0,,153.011742,-27.47462,4000611,18.25,842,"{""coordinates"": [153.011742, -27.474619999999994], ""type"": ""Point""}","-27.474619999999994, 153.011742",8
5121,TICKETLESS METER MULTISPACE,BRERETON ST,SOUTH BRISBANE,4,NONE,MON-FRI,8AM-5PM,"Zone 1, 15 min free",4.5,,Brereton St between Boundary St & Montague Rd in South Brisbane,13,0,,153.012587,-27.475386,4000615,,843,"{""coordinates"": [153.012587, -27.475385999999993], ""type"": ""Point""}","-27.475385999999993, 153.012587",13
5122,TICKETLESS METER MULTISPACE,BRERETON ST,SOUTH BRISBANE,4,NONE,MON-FRI,8AM-5PM,"Zone 1, 15 min free",4.5,,Brereton St between Montague Rd & Boundary St in South Brisbane,7,0,,153.012528,-27.475141,4000615,,844,"{""coordinates"": [153.012528, -27.475140999999994], ""type"": ""Point""}","-27.475140999999994, 153.012528",7
5126,PAY BY MOBILE APP ONLY,HOPE ST,SOUTH BRISBANE,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Hope St between Montague Rd & Peel St in South Brisbane,6,0,,153.015445,-27.471486,4000601,18.25,845,"{""coordinates"": [153.01544500000003, -27.471485999999995], ""type"": ""Point""}","-27.471485999999995, 153.01544500000003",6
5127,TICKETLESS METER MULTISPACE,HOPE ST,SOUTH BRISBANE,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Hope St between Montague Rd & Peel St in South Brisbane,3,0,,153.016137,-27.472467,4000601,18.25,846,"{""coordinates"": [153.016137, -27.472467000000005], ""type"": ""Point""}","-27.472467000000005, 153.016137",3
5128,TICKETLESS METER MULTISPACE,HOPE ST,SOUTH BRISBANE,3,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",6.85,,Hope St between Montague Rd & Peel St in South Brisbane,9,0,,153.016637,-27.473463,4000847,,847,"{""coordinates"": [153.016637, -27.473463], ""type"": ""Point""}","-27.473463, 153.016637",9
5129,TICKETLESS METER MULTISPACE,MONTAGUE RD,WEST END,4,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Montague Rd between Skinner St & Vulture St in West End,2,0,,153.004128,-27.482068,4000702,,848,"{""coordinates"": [153.004128, -27.482068000000005], ""type"": ""Point""}","-27.482068000000005, 153.004128",2
5130,TICKETLESS METER MULTISPACE,CLARENCE ST,SOUTH BRISBANE,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Clarence St between Stephens Rd & Annerley Rd in South Brisbane,6,0,,153.025862,-27.487379,4000644,18.25,849,"{""coordinates"": [153.025862, -27.48737900000001], ""type"": ""Point""}","-27.48737900000001, 153.025862",6
5131,TICKETLESS METER MULTISPACE,CLARENCE ST,SOUTH BRISBANE,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Clarence St between Stephens Rd & Annerley Rd in South Brisbane,18,0,,153.027291,-27.487503,4000644,18.25,850,"{""coordinates"": [153.027291, -27.487502999999993], ""type"": ""Point""}","-27.487502999999993, 153.027291",18
5132,TICKETLESS METER MULTISPACE,CLARENCE ST,SOUTH BRISBANE,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Clarence St between Stephens Rd & Annerley Rd in South Brisbane,4,0,,153.028225,-27.487645,4000644,18.25,851,"{""coordinates"": [153.028225, -27.487645000000022], ""type"": ""Point""}","-27.487645000000022, 153.028225",4
5133,TICKETLESS METER MULTISPACE,CROWN ST,SOUTH BRISBANE,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Crown St between Stephens Rd & Annerley Rd in South Brisbane,4,0,,153.027042,-27.488156,4000645,18.25,852,"{""coordinates"": [153.027042, -27.488156000000007], ""type"": ""Point""}","-27.488156000000007, 153.027042",4
5134,TICKETLESS METER MULTISPACE,CROWN ST,SOUTH BRISBANE,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Crown St between Annerley Rd & Stephens Rd in South Brisbane,6,0,,153.02643,-27.488154,4000645,18.25,853,"{""coordinates"": [153.02643, -27.488153999999998], ""type"": ""Point""}","-27.488153999999998, 153.02643",6
5135,TICKETLESS METER MULTISPACE,STEPHENS RD,SOUTH BRISBANE,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Stephens Rd between Gloucester St and Annerley Rd in South Brisbane,4,0,,153.026362,-27.488937,4000646,18.25,854,"{""coordinates"": [153.026362, -27.48893699999999], ""type"": ""Point""}","-27.48893699999999, 153.026362",4
5136,TICKETLESS METER MULTISPACE,GLOUCESTER ST,SOUTH BRISBANE,4,NONE,MON-FRI,8AM-5PM,"Zone 1, 15 min free",4.5,,Gloucester St between Annerley Rd & Stephens Rd in South Brisbane,6,0,,153.027417,-27.489035,4000837,,855,"{""coordinates"": [153.02741700000004, -27.489035000000023], ""type"": ""Point""}","-27.489035000000023, 153.02741700000004",6
5137,PAY BY MOBILE APP ONLY,MERIVALE ST,SOUTH BRISBANE,3,CLEARWAY 7AM-9AM & 4PM-7PM MON-FRI TOWAWAY,MON-FRI,9AM-4PM,"Zone 1, 15 min free",6.85,,Merivale St between Russell St & Glenelg St in South Brisbane,2,0,,153.018457,-27.478005,4000854,,856,"{""coordinates"": [153.018457, -27.478004999999996], ""type"": ""Point""}","-27.478004999999996, 153.018457",2
5138,PAY BY MOBILE APP ONLY,CROWN ST,SOUTH BRISBANE,3,NONE,MON-FRI,8AM-5PM,"Zone 1, 15 min free",6.85,,Crown St between Stephens Rd & Annerley Rd in South Brisbane,5,0,,153.027952,-27.488292,4000838,,857,"{""coordinates"": [153.027952, -27.48829200000001], ""type"": ""Point""}","-27.48829200000001, 153.027952",5
5139,TICKETLESS METER MULTISPACE,WATER ST,SOUTH BRISBANE,3,NO STOPPING 4PM-7PM MON-FRI,MON-FRI,7AM-4PM,"Zone 1, 15 min free",6.85,,Water St between End & Allen St in Woolloongabba,9,0,,153.029495,-27.484532,4000655,,858,"{""coordinates"": [153.029495, -27.484532], ""type"": ""Point""}","-27.484532, 153.029495",9
5140,TICKETLESS METER MULTISPACE,VULTURE ST,SOUTH BRISBANE,3,CLEARWAY 4PM-7PM MON-FRI TOWAWAY,MON-FRI,7AM-4PM,"Zone 1, 15 min free",6.85,,Vulture St between Stanley St & Allen St in Woolloongabba,5,0,,153.029324,-27.483634,4000651,,859,"{""coordinates"": [153.029324, -27.483634000000013], ""type"": ""Point""}","-27.483634000000013, 153.029324",5
5141,TICKETLESS METER MULTISPACE,VULTURE ST,SOUTH BRISBANE,3,CLEARWAY 4PM-7PM MON-FRI TOWAWAY,MON-FRI,7AM-4PM,"Zone 1, 15 min free",6.85,,Vulture St between Christie St & Leopard St in Woolloongabba,10,0,,153.028823,-27.483427,4000651,,860,"{""coordinates"": [153.028823, -27.48342700000001], ""type"": ""Point""}","-27.48342700000001, 153.028823",10
5142,TICKETLESS METER MULTISPACE,VULTURE ST,SOUTH BRISBANE,3,CLEARWAY 4PM-7PM MON-FRI TOWAWAY,MON-FRI,7AM-4PM,"Zone 1, 15 min free",6.85,,Vulture St between Christie St & Leopard St in Woolloongabba,11,0,,153.027587,-27.483231,4000651,,861,"{""coordinates"": [153.027587, -27.483230999999996], ""type"": ""Point""}","-27.483230999999996, 153.027587",11
5143,TICKETLESS METER MULTISPACE,DOCK ST,SOUTH BRISBANE,4,NONE,7 DAYS,"7AM-7PM,7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)","Zone 1, 15 min free",4.5,2.55,Dock St between Vulture St & Little Dock St in Woolloongabba,6,0,,153.026606,-27.482634,4000650,,862,"{""coordinates"": [153.02660600000002, -27.482634000000004], ""type"": ""Point""}","-27.482634000000004, 153.02660600000002",6
5144,PAY BY MOBILE APP ONLY,HOPE ST,SOUTH BRISBANE,3,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",6.85,,Hope Street between Montague Rd and Peel St in South Brisbane,11,0,,153.015815,-27.472014,4000847,,863,"{""coordinates"": [153.015815, -27.472013999999994], ""type"": ""Point""}","-27.472013999999994, 153.015815",11
5145,TICKETLESS METER MULTISPACE,DOCK ST,SOUTH BRISBANE,4,NONE,7 DAYS,"7AM-7PM,7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)","Zone 1, 15 min free",4.5,2.55,Dock St between Vulture St & Little Dock St in Woolloongabba,3,0,,153.026972,-27.482546,4000650,,864,"{""coordinates"": [153.026972, -27.48254600000001], ""type"": ""Point""}","-27.48254600000001, 153.026972",3
5146,TICKETLESS METER MULTISPACE,LOWER RIVER TCE,SOUTH BRISBANE,4,NONE,7 DAYS,"7AM-7PM,7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)","Zone 1, 15 min free",4.5,2.55,Lower River Tce between Dock St & Ellis St in Woolloongabba,14,0,,153.028741,-27.482231,4000650,,865,"{""coordinates"": [153.02874100000002, -27.482230999999988], ""type"": ""Point""}","-27.482230999999988, 153.02874100000002",14
5147,TICKETLESS METER MULTISPACE,LOWER RIVER TCE,SOUTH BRISBANE,4,NONE,7 DAYS,"7AM-7PM,7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)","Zone 1, 15 min free",4.5,2.55,Lower River Tce between Stanley St & Ellis St in Woolloongabba,26,0,,153.029252,-27.482301,4000650,,866,"{""coordinates"": [153.029252, -27.48230100000001], ""type"": ""Point""}","-27.48230100000001, 153.029252",26
